algorithm,scenario,run,coverage,active_drones,total_drones,original_drones,execution_time,energy_efficiency,target_achieved,timestamp,max_iterations,iterations_used,early_stop_target,convergence_threshold,stagnation_limit,converged,early_stopped,coverage_plot_path
standard_greedy,small_area_few_drones,1,78.24,5,5,5,1.1405117511749268,0.0,False,2025-09-08T19:53:33.584802,500,80,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_greedy_small_area_few_drones_run1_coverage.png
standard_greedy,medium_area_standard,1,45.28,9,14,15,1.0986607074737549,35.71428571428571,False,2025-09-08T19:53:35.888277,500,255,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_greedy_medium_area_standard_run1_coverage.png
standard_greedy,large_area_many_drones,1,67.0,22,30,30,1.4719996452331543,26.66666666666667,False,2025-09-08T19:53:38.508039,500,405,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_greedy_large_area_many_drones_run1_coverage.png
standard_greedy,challenging_small_radius,1,42.6,17,18,20,1.4601185321807861,5.555555555555558,False,2025-09-08T19:53:41.120722,500,355,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_greedy_challenging_small_radius_run1_coverage.png
standard_greedy,efficiency_test,1,80.76,8,11,12,1.2887225151062012,27.27272727272727,False,2025-09-08T19:53:43.729608,500,234,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_greedy_efficiency_test_run1_coverage.png
standard_greedy,parallel_processing_test,1,63.2,19,24,25,1.101036787033081,20.833333333333336,False,2025-09-08T19:53:46.007727,500,300,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_greedy_parallel_processing_test_run1_coverage.png
standard_genetic,small_area_few_drones,1,70.6,5,5,5,1.006592035293579,0.0,False,2025-09-08T19:53:48.390950,500,359,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_genetic_small_area_few_drones_run1_coverage.png
standard_genetic,medium_area_standard,1,59.12,11,15,15,1.3053491115570068,26.66666666666667,False,2025-09-08T19:53:50.868596,500,271,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_genetic_medium_area_standard_run1_coverage.png
standard_genetic,large_area_many_drones,1,51.28,20,30,30,1.2168474197387695,33.333333333333336,False,2025-09-08T19:53:53.161685,500,236,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_genetic_large_area_many_drones_run1_coverage.png
standard_genetic,challenging_small_radius,1,25.480000000000004,12,20,20,1.051572322845459,40.0,False,2025-09-08T19:53:55.299715,500,492,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_genetic_challenging_small_radius_run1_coverage.png
standard_genetic,efficiency_test,1,60.88,7,10,12,0.9724154472351074,30.000000000000004,False,2025-09-08T19:53:57.262103,500,426,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_genetic_efficiency_test_run1_coverage.png
standard_genetic,parallel_processing_test,1,49.480000000000004,15,23,25,1.0770621299743652,34.78260869565217,False,2025-09-08T19:53:59.664607,500,429,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_genetic_parallel_processing_test_run1_coverage.png
standard_pso,small_area_few_drones,1,64.2,3,4,5,1.0416414737701416,25.0,False,2025-09-08T19:54:01.816546,500,71,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_pso_small_area_few_drones_run1_coverage.png
standard_pso,medium_area_standard,1,61.0,14,14,15,1.2012321949005127,0.0,False,2025-09-08T19:54:04.173570,500,163,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_pso_medium_area_standard_run1_coverage.png
standard_pso,large_area_many_drones,1,41.44,15,29,30,1.293107509613037,48.275862068965516,False,2025-09-08T19:54:06.595941,500,131,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_pso_large_area_many_drones_run1_coverage.png
standard_pso,challenging_small_radius,1,27.16,11,20,20,1.29929780960083,44.99999999999999,False,2025-09-08T19:54:09.129524,500,296,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_pso_challenging_small_radius_run1_coverage.png
standard_pso,efficiency_test,1,72.92,11,11,12,1.0437757968902588,0.0,False,2025-09-08T19:54:11.203676,500,87,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_pso_efficiency_test_run1_coverage.png
standard_pso,parallel_processing_test,1,54.36,20,25,25,1.8274970054626465,19.999999999999996,False,2025-09-08T19:54:14.878443,500,336,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_pso_parallel_processing_test_run1_coverage.png
standard_sa,small_area_few_drones,1,36.559999999999995,2,5,5,1.8570091724395752,60.0,False,2025-09-08T19:54:18.547908,500,327,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_sa_small_area_few_drones_run1_coverage.png
standard_sa,medium_area_standard,1,56.76,14,14,15,1.5689597129821777,0.0,False,2025-09-08T19:54:22.038429,500,424,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_sa_medium_area_standard_run1_coverage.png
standard_sa,large_area_many_drones,1,63.4,29,30,30,2.723884105682373,3.3333333333333326,False,2025-09-08T19:54:26.426576,500,175,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_sa_large_area_many_drones_run1_coverage.png
standard_sa,challenging_small_radius,1,37.8,15,20,20,1.3555827140808105,25.0,False,2025-09-08T19:54:29.837339,500,197,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_sa_challenging_small_radius_run1_coverage.png
standard_sa,efficiency_test,1,67.52,9,12,12,1.2241380214691162,25.0,False,2025-09-08T19:54:32.176945,500,252,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_sa_efficiency_test_run1_coverage.png
standard_sa,parallel_processing_test,1,50.28,18,24,25,1.1549594402313232,25.0,False,2025-09-08T19:54:34.545410,500,178,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_sa_parallel_processing_test_run1_coverage.png
standard_ga_sa,small_area_few_drones,1,56.04,3,5,5,2.6874783039093018,40.0,False,2025-09-08T19:54:38.486825,500,249,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_ga_sa_small_area_few_drones_run1_coverage.png
standard_ga_sa,medium_area_standard,1,69.6,15,15,15,1.1352615356445312,0.0,False,2025-09-08T19:54:40.653680,500,180,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_ga_sa_medium_area_standard_run1_coverage.png
standard_ga_sa,large_area_many_drones,1,63.0,23,30,30,2.0895915031433105,23.33333333333333,False,2025-09-08T19:54:43.940954,500,261,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_ga_sa_large_area_many_drones_run1_coverage.png
standard_ga_sa,challenging_small_radius,1,36.24,17,20,20,1.189399003982544,15.000000000000002,False,2025-09-08T19:54:46.495222,500,127,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_ga_sa_challenging_small_radius_run1_coverage.png
standard_ga_sa,efficiency_test,1,69.48,8,11,12,1.2471730709075928,27.27272727272727,False,2025-09-08T19:54:49.104650,500,108,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_ga_sa_efficiency_test_run1_coverage.png
standard_ga_sa,parallel_processing_test,1,66.08000000000001,24,24,25,1.0922942161560059,0.0,False,2025-09-08T19:54:51.333561,500,68,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_ga_sa_parallel_processing_test_run1_coverage.png
standard_gwo,small_area_few_drones,1,33.879999999999995,2,5,5,0.9774272441864014,60.0,False,2025-09-08T19:54:53.470879,500,275,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_gwo_small_area_few_drones_run1_coverage.png
standard_gwo,medium_area_standard,1,62.44,15,15,15,1.0884160995483398,0.0,False,2025-09-08T19:54:55.558080,500,267,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_gwo_medium_area_standard_run1_coverage.png
standard_gwo,large_area_many_drones,1,54.400000000000006,20,29,30,1.1028504371643066,31.034482758620683,False,2025-09-08T19:54:57.679451,500,143,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_gwo_large_area_many_drones_run1_coverage.png
standard_gwo,challenging_small_radius,1,45.68,19,19,20,2.3244569301605225,0.0,False,2025-09-08T19:55:01.224295,500,486,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_gwo_challenging_small_radius_run1_coverage.png
standard_gwo,efficiency_test,1,87.6,12,12,12,1.467221736907959,0.0,False,2025-09-08T19:55:03.952117,500,439,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_gwo_efficiency_test_run1_coverage.png
standard_gwo,parallel_processing_test,1,50.519999999999996,17,24,25,1.098876953125,29.166666666666664,False,2025-09-08T19:55:06.290463,500,299,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_gwo_parallel_processing_test_run1_coverage.png
standard_mrfo,small_area_few_drones,1,70.96000000000001,4,5,5,1.104832649230957,19.999999999999996,False,2025-09-08T19:55:08.628680,500,250,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_mrfo_small_area_few_drones_run1_coverage.png
standard_mrfo,medium_area_standard,1,62.32,12,15,15,1.061741590499878,19.999999999999996,False,2025-09-08T19:55:10.899889,500,420,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_mrfo_medium_area_standard_run1_coverage.png
standard_mrfo,large_area_many_drones,1,67.60000000000001,28,28,30,1.1828014850616455,0.0,False,2025-09-08T19:55:13.126735,500,412,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_mrfo_large_area_many_drones_run1_coverage.png
standard_mrfo,challenging_small_radius,1,26.479999999999997,13,19,20,1.8710522651672363,31.57894736842105,False,2025-09-08T19:55:16.184778,500,231,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_mrfo_challenging_small_radius_run1_coverage.png
standard_mrfo,efficiency_test,1,75.88000000000001,9,12,12,3.150257110595703,25.0,False,2025-09-08T19:55:20.722037,500,496,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_mrfo_efficiency_test_run1_coverage.png
standard_mrfo,parallel_processing_test,1,67.64,25,25,25,4.123100280761719,0.0,False,2025-09-08T19:55:26.599486,500,127,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\standard_mrfo_parallel_processing_test_run1_coverage.png
staged_greedy,small_area_few_drones,1,69.48,4,5,5,1.0408103466033936,19.999999999999996,False,2025-09-08T19:55:29.089257,500,163,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_greedy_small_area_few_drones_run1_coverage.png
staged_greedy,medium_area_standard,1,60.6,11,15,15,1.06929612159729,26.66666666666667,False,2025-09-08T19:55:31.215960,500,375,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_greedy_medium_area_standard_run1_coverage.png
staged_greedy,large_area_many_drones,1,70.0,26,30,30,1.6174819469451904,13.33333333333333,False,2025-09-08T19:55:34.457401,500,182,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_greedy_large_area_many_drones_run1_coverage.png
staged_greedy,challenging_small_radius,1,41.6,19,19,20,1.4046168327331543,0.0,False,2025-09-08T19:55:37.212143,500,76,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_greedy_challenging_small_radius_run1_coverage.png
staged_greedy,efficiency_test,1,72.04,8,10,12,1.2178928852081299,19.999999999999996,False,2025-09-08T19:55:39.810443,500,387,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_greedy_efficiency_test_run1_coverage.png
staged_greedy,parallel_processing_test,1,56.56,19,25,25,1.798107624053955,24.0,False,2025-09-08T19:55:43.062371,500,356,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_greedy_parallel_processing_test_run1_coverage.png
staged_genetic,small_area_few_drones,1,91.92,5,5,5,1.1465375423431396,0.0,True,2025-09-08T19:55:45.996468,500,345,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_genetic_small_area_few_drones_run1_coverage.png
staged_genetic,medium_area_standard,1,54.800000000000004,12,15,15,1.4051446914672852,19.999999999999996,False,2025-09-08T19:55:48.636545,500,188,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_genetic_medium_area_standard_run1_coverage.png
staged_genetic,large_area_many_drones,1,50.839999999999996,21,28,30,1.288059949874878,25.0,False,2025-09-08T19:55:51.285653,500,64,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_genetic_large_area_many_drones_run1_coverage.png
staged_genetic,challenging_small_radius,1,43.28,19,19,20,1.3453283309936523,0.0,False,2025-09-08T19:55:53.946693,500,288,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_genetic_challenging_small_radius_run1_coverage.png
staged_genetic,efficiency_test,1,76.6,10,12,12,1.2100672721862793,16.666666666666664,False,2025-09-08T19:55:56.622912,500,440,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_genetic_efficiency_test_run1_coverage.png
staged_genetic,parallel_processing_test,1,68.60000000000001,24,24,25,1.585585117340088,0.0,False,2025-09-08T19:55:59.697083,500,151,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_genetic_parallel_processing_test_run1_coverage.png
staged_pso,small_area_few_drones,1,86.0,5,5,5,1.1139576435089111,0.0,True,2025-09-08T19:56:02.217601,500,206,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_pso_small_area_few_drones_run1_coverage.png
staged_pso,medium_area_standard,1,55.24,12,14,15,1.1911654472351074,14.28571428571429,False,2025-09-08T19:56:04.503438,500,201,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_pso_medium_area_standard_run1_coverage.png
staged_pso,large_area_many_drones,1,68.36,29,29,30,1.3225626945495605,0.0,False,2025-09-08T19:56:06.985943,500,130,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_pso_large_area_many_drones_run1_coverage.png
staged_pso,challenging_small_radius,1,39.12,16,20,20,1.3163197040557861,19.999999999999996,False,2025-09-08T19:56:09.727903,500,224,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_pso_challenging_small_radius_run1_coverage.png
staged_pso,efficiency_test,1,92.12,10,12,12,1.1887083053588867,16.666666666666664,True,2025-09-08T19:56:12.224487,500,168,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_pso_efficiency_test_run1_coverage.png
staged_pso,parallel_processing_test,1,60.96,25,25,25,1.416144609451294,0.0,False,2025-09-08T19:56:15.040340,500,425,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_pso_parallel_processing_test_run1_coverage.png
staged_sa,small_area_few_drones,1,70.39999999999999,4,4,5,1.1704154014587402,0.0,False,2025-09-08T19:56:17.629607,500,60,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_sa_small_area_few_drones_run1_coverage.png
staged_sa,medium_area_standard,1,68.44,13,14,15,1.2094264030456543,7.14285714285714,False,2025-09-08T19:56:19.937861,500,227,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_sa_medium_area_standard_run1_coverage.png
staged_sa,large_area_many_drones,1,63.519999999999996,22,30,30,1.35886812210083,26.66666666666667,False,2025-09-08T19:56:22.665448,500,415,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_sa_large_area_many_drones_run1_coverage.png
staged_sa,challenging_small_radius,1,32.72,14,19,20,1.368551254272461,26.315789473684216,False,2025-09-08T19:56:25.394091,500,498,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_sa_challenging_small_radius_run1_coverage.png
staged_sa,efficiency_test,1,72.28,7,11,12,1.7518677711486816,36.36363636363637,False,2025-09-08T19:56:28.778597,500,447,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_sa_efficiency_test_run1_coverage.png
staged_sa,parallel_processing_test,1,54.6,19,25,25,1.6526920795440674,24.0,False,2025-09-08T19:56:32.030670,500,274,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_sa_parallel_processing_test_run1_coverage.png
staged_ga_sa,small_area_few_drones,1,68.72,4,5,5,1.3037500381469727,19.999999999999996,False,2025-09-08T19:56:34.937339,500,115,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_ga_sa_small_area_few_drones_run1_coverage.png
staged_ga_sa,medium_area_standard,1,60.519999999999996,11,14,15,1.4213929176330566,21.42857142857143,False,2025-09-08T19:56:37.891631,500,431,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_ga_sa_medium_area_standard_run1_coverage.png
staged_ga_sa,large_area_many_drones,1,56.76,20,28,30,1.3992700576782227,28.57142857142857,False,2025-09-08T19:56:40.574200,500,225,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_ga_sa_large_area_many_drones_run1_coverage.png
staged_ga_sa,challenging_small_radius,1,44.64,20,20,20,1.932485580444336,0.0,False,2025-09-08T19:56:44.171830,500,404,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_ga_sa_challenging_small_radius_run1_coverage.png
staged_ga_sa,efficiency_test,1,78.96,9,11,12,1.6671292781829834,18.181818181818176,False,2025-09-08T19:56:48.231986,500,285,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_ga_sa_efficiency_test_run1_coverage.png
staged_ga_sa,parallel_processing_test,1,61.4,22,25,25,1.7551376819610596,12.0,False,2025-09-08T19:56:51.585392,500,441,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_ga_sa_parallel_processing_test_run1_coverage.png
staged_gwo,small_area_few_drones,1,67.88,3,5,5,1.0857155323028564,40.0,False,2025-09-08T19:56:53.936819,500,455,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_gwo_small_area_few_drones_run1_coverage.png
staged_gwo,medium_area_standard,1,52.88,11,15,15,2.098891258239746,26.66666666666667,False,2025-09-08T19:56:57.366401,500,393,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_gwo_medium_area_standard_run1_coverage.png
staged_gwo,large_area_many_drones,1,64.28,25,28,30,1.954866886138916,10.71428571428571,False,2025-09-08T19:57:02.009666,500,129,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_gwo_large_area_many_drones_run1_coverage.png
staged_gwo,challenging_small_radius,1,29.599999999999998,13,18,20,1.2167577743530273,27.77777777777778,False,2025-09-08T19:57:04.727650,500,262,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_gwo_challenging_small_radius_run1_coverage.png
staged_gwo,efficiency_test,1,65.96,7,9,12,2.1230273246765137,22.22222222222222,False,2025-09-08T19:57:07.986671,500,406,95,0.4,50,False,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_gwo_efficiency_test_run1_coverage.png
staged_gwo,parallel_processing_test,1,68.28,25,25,25,1.3534586429595947,0.0,False,2025-09-08T19:57:11.121480,500,353,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_gwo_parallel_processing_test_run1_coverage.png
staged_mrfo,small_area_few_drones,1,70.24000000000001,4,4,5,1.8419411182403564,0.0,False,2025-09-08T19:57:15.103523,500,213,95,0.4,50,True,False,results/comprehensive_experiment_20250908_195332\coverage_plots\staged_mrfo_small_area_few_drones_run1_coverage.png
